Timestamp,Attr0,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18
7665,0.48,0.5,0.49,0.47,0.48,0.64,0.37,0.36,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.38,0.36,0.44
7666,0.48,0.5,0.49,0.48,0.48,0.64,0.42,0.35,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.43
7667,0.48,0.5,0.49,0.47,0.48,0.64,0.42,0.34,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.43
7668,0.48,0.5,0.49,0.49,0.48,0.64,0.48,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.43
7669,0.49,0.5,0.49,0.48,0.48,0.64,0.35,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.38,0.36,0.44
7670,0.48,0.5,0.49,0.48,0.48,0.64,0.42,0.35,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.38,0.36,0.44
7671,0.48,0.5,0.49,0.47,0.48,0.64,0.45,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.38,0.36,0.44
7672,0.49,0.5,0.49,0.47,0.48,0.64,0.44,0.37,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.43
7673,0.49,0.5,0.49,0.46,0.48,0.64,0.34,0.39,0.38,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.42
7674,0.49,0.5,0.49,0.48,0.48,0.64,0.37,0.36,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.43
7675,0.5,0.5,0.49,0.47,0.48,0.64,0.39,0.35,0.37,0.36,0.36,0.36,0.37,0.36,0.35,0.38,0.36,0.43
7676,0.51,0.5,0.49,0.48,0.48,0.64,0.4,0.37,0.37,0.36,0.36,0.36,0.37,0.36,0.36,0.38,0.36,0.42
7677,0.5,0.5,0.49,0.47,0.48,0.64,0.36,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.43
7678,0.5,0.5,0.49,0.47,0.48,0.64,0.33,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.43
7679,0.5,0.5,0.49,0.47,0.48,0.64,0.39,0.33,0.36,0.35,0.36,0.36,0.36,0.36,0.35,0.38,0.36,0.44
7680,0.5,0.5,0.49,0.47,0.48,0.64,0.43,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.38,0.36,0.44
7681,0.49,0.5,0.49,0.46,0.48,0.64,0.35,0.36,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.43
7682,0.49,0.5,0.49,0.48,0.48,0.64,0.48,0.34,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.43
7683,0.49,0.5,0.49,0.47,0.48,0.64,0.43,0.35,0.38,0.35,0.36,0.36,0.36,0.36,0.35,0.38,0.36,0.43
7684,0.48,0.5,0.49,0.48,0.48,0.64,0.48,0.37,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.38,0.36,0.43
7685,0.48,0.5,0.49,0.47,0.48,0.64,0.46,0.36,0.37,0.36,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.43
7686,0.48,0.5,0.49,0.47,0.48,0.64,0.39,0.39,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.43
7687,0.48,0.5,0.49,0.47,0.48,0.64,0.46,0.36,0.37,0.36,0.36,0.36,0.37,0.36,0.35,0.38,0.36,0.42
7688,0.49,0.5,0.55,0.48,0.48,0.64,0.35,0.37,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.42
7689,0.5,0.5,0.49,0.48,0.48,0.64,0.38,0.35,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.42
7690,0.5,0.5,0.49,0.5,0.48,0.64,0.33,0.37,0.37,0.35,0.36,0.36,0.37,0.36,0.35,0.37,0.36,0.41
7691,0.5,0.5,0.49,0.49,0.48,0.64,0.38,0.36,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.41
7692,0.5,0.5,0.49,0.49,0.48,0.64,0.33,0.34,0.37,0.35,0.35,0.35,0.36,0.35,0.35,0.37,0.36,0.41
7693,0.5,0.5,0.49,0.49,0.48,0.64,0.45,0.38,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.41
7694,0.49,0.5,0.49,0.48,0.48,0.64,0.39,0.4,0.36,0.35,0.36,0.35,0.36,0.35,0.35,0.36,0.36,0.41
7695,0.49,0.5,0.49,0.47,0.48,0.64,0.4,0.4,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.41
7696,0.49,0.5,0.49,0.48,0.48,0.64,0.36,0.36,0.37,0.35,0.36,0.36,0.36,0.36,0.35,0.37,0.36,0.42
7697,0.48,0.5,0.49,0.48,0.96,0.63,0.44,0.35,0.38,0.37,0.37,0.37,0.38,0.37,0.37,0.39,0.37,0.45
7698,0.48,0.5,0.49,0.51,1.0,0.61,0.39,0.4,0.4,0.39,0.4,0.4,0.4,0.4,0.39,0.42,0.39,0.53
7699,0.48,0.5,0.49,0.52,1.0,0.55,0.5,0.44,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.52,0.45,0.74
7700,0.52,0.5,0.49,0.55,0.8,0.44,0.64,0.53,0.56,0.57,0.57,0.57,0.57,0.57,0.57,0.7,0.55,1.0
7701,0.5,0.5,0.49,0.54,0.64,0.34,0.78,0.67,0.66,0.68,0.68,0.68,0.66,0.68,0.68,0.79,0.66,1.0
7702,0.5,0.5,0.49,0.54,0.48,0.33,0.93,0.69,0.69,0.69,0.69,0.69,0.67,0.69,0.69,0.77,0.67,1.0
7703,0.49,0.5,0.79,0.55,0.48,0.32,0.85,0.7,0.67,0.7,0.69,0.7,0.68,0.7,0.7,0.76,0.68,0.97
7704,0.5,0.5,0.79,0.54,0.48,0.32,0.87,0.69,0.68,0.7,0.69,0.7,0.68,0.7,0.7,0.76,0.68,0.94
7705,0.48,0.5,0.49,0.52,0.48,0.32,0.92,0.71,0.68,0.7,0.69,0.7,0.68,0.7,0.7,0.73,0.68,0.84
7706,0.52,0.5,0.49,0.52,0.64,0.32,0.83,0.67,0.67,0.7,0.69,0.7,0.68,0.7,0.7,0.72,0.68,0.8
7707,0.49,0.5,0.49,0.52,0.48,0.32,0.91,0.75,0.68,0.7,0.69,0.7,0.68,0.7,0.7,0.75,0.68,0.91
7708,0.51,0.5,0.55,0.52,0.48,0.32,0.77,0.67,0.69,0.7,0.7,0.7,0.69,0.7,0.7,0.75,0.68,0.87
7709,0.51,0.5,0.49,0.52,0.48,0.31,0.78,0.67,0.69,0.71,0.7,0.71,0.69,0.71,0.71,0.73,0.69,0.84
7710,0.54,0.5,0.49,0.54,0.48,0.31,0.8,0.73,0.7,0.71,0.7,0.71,0.69,0.71,0.71,0.73,0.69,0.81
7711,0.52,0.5,0.49,0.52,0.48,0.32,0.9,0.7,0.69,0.71,0.7,0.71,0.69,0.71,0.71,0.72,0.69,0.79
7712,0.5,0.5,0.49,0.52,0.48,0.31,0.84,0.71,0.7,0.71,0.7,0.71,0.69,0.71,0.71,0.72,0.69,0.77
7713,0.5,0.5,0.49,0.54,0.48,0.31,0.88,0.67,0.71,0.72,0.71,0.71,0.7,0.71,0.72,0.73,0.69,0.8
7714,0.68,0.5,0.49,0.53,0.48,0.3,0.82,0.7,0.71,0.72,0.71,0.72,0.7,0.72,0.72,0.75,0.7,0.85
7715,0.62,0.5,0.49,0.52,0.48,0.29,0.81,0.72,0.71,0.72,0.72,0.72,0.71,0.72,0.72,0.77,0.71,0.93
7716,0.52,0.5,0.49,0.52,0.64,0.3,0.74,0.66,0.71,0.72,0.72,0.72,0.71,0.72,0.72,0.75,0.71,0.86
7717,0.51,0.5,0.49,0.54,0.48,0.29,0.71,0.77,0.72,0.73,0.73,0.73,0.71,0.73,0.73,0.74,0.72,0.82
7718,0.5,0.5,0.49,0.52,0.48,0.28,0.82,0.72,0.72,0.74,0.74,0.74,0.72,0.74,0.74,0.76,0.72,0.82
7719,0.56,0.5,0.49,0.53,0.64,0.27,0.9,0.74,0.72,0.75,0.74,0.74,0.73,0.74,0.75,0.77,0.73,0.8
7720,0.49,0.5,0.55,0.53,0.64,0.26,0.91,0.7,0.74,0.76,0.75,0.76,0.74,0.76,0.76,0.78,0.74,0.85
7721,0.49,0.5,0.49,0.53,0.64,0.25,0.78,0.78,0.76,0.77,0.77,0.77,0.76,0.77,0.77,0.82,0.76,1.0
7722,0.53,0.5,0.49,0.53,0.64,0.24,0.93,0.8,0.77,0.78,0.78,0.78,0.77,0.78,0.78,0.81,0.76,0.92
7723,0.51,0.5,0.49,0.53,0.64,0.23,0.91,0.8,0.78,0.79,0.78,0.79,0.78,0.79,0.79,0.81,0.78,0.86
7724,0.5,0.5,0.49,0.52,0.64,0.22,0.89,0.8,0.78,0.79,0.79,0.79,0.79,0.79,0.79,0.8,0.78,0.82
7725,0.48,0.5,0.49,0.52,0.64,0.21,0.76,0.76,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.81,0.79,0.82
7726,0.51,0.5,0.55,0.54,0.64,0.2,0.82,0.82,0.81,0.82,0.81,0.82,0.81,0.82,0.81,0.84,0.81,0.81
7727,0.51,0.5,0.49,0.52,0.64,0.18,0.84,0.87,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.85,0.82,0.82
7728,0.6,0.5,0.49,0.54,0.8,0.15,0.95,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,0.85,0.95
7729,0.63,0.5,0.49,0.52,0.8,0.14,0.91,0.89,0.87,0.86,0.86,0.86,0.86,0.86,0.86,0.89,0.86,0.92
7730,0.71,0.5,0.49,0.53,0.8,0.12,0.8,0.84,0.89,0.88,0.88,0.88,0.88,0.88,0.88,0.89,0.88,0.87
7731,0.58,0.5,0.49,0.52,0.8,0.11,0.88,0.92,0.91,0.89,0.89,0.89,0.9,0.89,0.89,0.92,0.9,0.89
7732,0.67,0.5,0.49,0.53,0.8,0.08,1.0,0.94,0.93,0.91,0.91,0.91,0.91,0.91,0.91,0.94,0.92,0.91
7733,0.62,0.5,0.49,0.52,0.8,0.07,0.99,0.91,0.93,0.92,0.92,0.92,0.93,0.92,0.92,0.93,0.94,0.9
7734,0.66,0.5,0.49,0.52,0.8,0.05,1.0,0.92,0.95,0.93,0.94,0.94,0.95,0.94,0.93,0.97,0.96,0.99
7735,0.59,0.5,0.49,0.53,0.96,0.04,0.88,1.0,0.97,0.94,0.94,0.95,0.96,0.95,0.94,0.96,0.97,0.92
7736,0.51,0.5,0.55,0.52,0.96,0.03,0.95,1.0,0.98,0.95,0.96,0.96,0.97,0.96,0.95,0.97,0.98,0.89
7737,0.51,0.5,0.49,0.52,0.96,0.02,0.9,0.96,1.0,0.96,0.96,0.96,0.98,0.96,0.96,0.99,0.99,0.89
7738,0.51,0.5,0.49,0.51,0.96,0.0,1.0,0.96,1.0,0.97,0.98,0.98,1.0,0.98,0.97,0.99,1.0,0.88
7739,0.54,0.5,0.55,0.52,0.96,0.0,1.0,0.97,1.0,0.97,0.98,0.98,1.0,0.98,0.97,1.0,1.0,0.89
7740,0.55,0.5,0.49,0.51,1.0,0.0,0.97,1.0,1.0,0.98,0.99,0.99,1.0,0.99,0.98,1.0,1.0,0.86
7741,0.54,0.5,0.49,0.53,0.96,0.0,0.9,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,0.95
7742,0.53,0.5,0.49,0.53,0.96,0.0,0.84,1.0,1.0,0.98,0.99,0.99,1.0,0.99,0.98,1.0,1.0,0.91
7743,0.53,0.5,0.49,0.52,1.0,0.0,0.88,1.0,1.0,0.98,0.99,0.99,1.0,0.99,0.98,1.0,1.0,0.87
7744,0.5,0.5,0.49,0.53,1.0,0.0,0.92,1.0,1.0,0.98,0.99,0.99,1.0,0.99,0.98,1.0,1.0,0.89
7745,0.52,0.5,0.49,0.51,1.0,0.0,1.0,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,0.91
7746,0.57,0.5,0.49,0.53,1.0,0.0,0.81,0.94,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.86
7747,0.48,0.5,0.49,0.51,1.0,0.0,0.85,1.0,1.0,0.98,0.99,0.99,1.0,0.99,0.98,0.98,1.0,0.83
7748,0.53,0.5,0.49,0.52,1.0,0.0,0.69,0.97,1.0,0.97,0.98,0.98,1.0,0.98,0.97,0.96,1.0,0.81
7749,0.52,0.5,0.49,0.51,1.0,0.01,0.91,1.0,1.0,0.96,0.97,0.97,1.0,0.97,0.96,0.96,1.0,0.8
7750,0.52,0.5,0.49,0.52,1.0,0.01,0.91,0.96,1.0,0.96,0.97,0.97,0.99,0.97,0.96,0.95,1.0,0.8
7751,0.5,0.5,0.49,0.52,1.0,0.02,1.0,0.97,1.0,0.96,0.96,0.96,0.99,0.96,0.96,0.96,0.99,0.79
7752,0.54,0.5,0.67,0.54,1.0,0.03,0.95,1.0,0.98,0.95,0.95,0.95,0.97,0.95,0.95,0.94,0.98,0.78
7753,0.5,0.5,0.55,0.52,1.0,0.05,0.77,0.92,0.96,0.93,0.94,0.94,0.96,0.94,0.93,0.91,0.96,0.77
7754,0.53,0.5,0.55,0.52,0.96,0.07,0.79,0.98,0.95,0.92,0.93,0.92,0.94,0.92,0.92,0.91,0.94,0.75
7755,0.48,0.5,0.55,0.51,0.96,0.09,0.81,0.88,0.93,0.91,0.91,0.91,0.92,0.91,0.91,0.89,0.92,0.75
7756,0.51,0.5,0.49,0.52,0.96,0.11,0.72,0.94,0.9,0.89,0.89,0.89,0.91,0.89,0.89,0.87,0.9,0.73
7757,0.49,0.5,0.55,0.53,0.96,0.13,0.75,0.85,0.88,0.87,0.87,0.87,0.88,0.87,0.87,0.84,0.88,0.71
7758,0.52,0.5,0.55,0.53,0.8,0.16,0.87,0.85,0.86,0.85,0.86,0.85,0.86,0.85,0.85,0.82,0.85,0.7
7759,0.54,0.5,0.49,0.52,0.8,0.17,0.91,0.82,0.85,0.83,0.84,0.84,0.84,0.84,0.83,0.81,0.83,0.68
7760,0.53,0.5,0.49,0.53,0.8,0.2,0.64,0.78,0.81,0.82,0.82,0.82,0.82,0.82,0.82,0.78,0.81,0.67
7761,0.49,0.5,0.49,0.51,0.64,0.22,0.59,0.78,0.78,0.79,0.79,0.79,0.79,0.79,0.79,0.76,0.78,0.65
7762,0.5,0.5,0.49,0.53,0.64,0.24,0.68,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.74,0.76,0.63
7763,0.49,0.5,0.49,0.51,0.64,0.26,0.66,0.72,0.74,0.76,0.76,0.76,0.75,0.76,0.76,0.73,0.75,0.62
7764,0.49,0.5,0.49,0.53,0.64,0.28,0.71,0.7,0.72,0.74,0.73,0.74,0.73,0.74,0.74,0.7,0.72,0.6
7765,0.5,0.5,0.49,0.52,0.64,0.31,0.68,0.7,0.7,0.71,0.71,0.71,0.7,0.71,0.71,0.68,0.7,0.59
7766,0.51,0.5,0.49,0.52,0.48,0.32,0.53,0.69,0.68,0.7,0.69,0.7,0.69,0.7,0.7,0.66,0.68,0.57
7767,0.5,0.5,0.49,0.52,0.48,0.35,0.55,0.65,0.65,0.67,0.67,0.67,0.66,0.67,0.67,0.64,0.66,0.56
7768,0.5,0.5,0.49,0.52,0.48,0.36,0.63,0.64,0.64,0.66,0.66,0.66,0.65,0.66,0.66,0.62,0.64,0.54
7769,0.49,0.5,0.49,0.53,0.48,0.38,0.55,0.61,0.62,0.64,0.64,0.64,0.63,0.64,0.64,0.61,0.63,0.53
7770,0.52,0.5,0.49,0.52,0.48,0.39,0.51,0.63,0.61,0.63,0.62,0.62,0.61,0.62,0.63,0.59,0.61,0.52
7771,0.51,0.5,0.49,0.53,0.48,0.41,0.47,0.6,0.59,0.61,0.6,0.61,0.59,0.61,0.61,0.58,0.59,0.5
7772,0.52,0.5,0.49,0.53,0.48,0.43,0.54,0.58,0.58,0.59,0.59,0.59,0.57,0.59,0.59,0.56,0.58,0.49
7773,0.5,0.5,0.49,0.56,0.32,0.44,0.48,0.57,0.56,0.57,0.57,0.57,0.56,0.57,0.57,0.54,0.56,0.48
7774,0.5,0.5,0.49,0.54,0.48,0.46,0.48,0.56,0.54,0.56,0.55,0.56,0.54,0.56,0.56,0.53,0.55,0.47
7775,0.5,0.5,0.49,0.54,0.32,0.47,0.61,0.51,0.53,0.55,0.54,0.55,0.53,0.55,0.55,0.53,0.53,0.46
7776,0.48,0.5,0.49,0.52,0.31,0.61,0.36,0.43,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39
7777,0.48,0.5,0.49,0.52,0.31,0.62,0.34,0.41,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
7778,0.47,0.5,0.49,0.51,0.31,0.64,0.36,0.42,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.37,0.36
7779,0.49,0.5,0.49,0.5,0.31,0.65,0.41,0.37,0.35,0.36,0.36,0.36,0.35,0.36,0.36,0.35,0.35,0.35
7780,0.48,0.5,0.55,0.5,0.31,0.66,0.43,0.34,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
7781,0.48,0.5,0.49,0.49,0.31,0.67,0.28,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
7782,0.48,0.5,0.49,0.49,0.31,0.68,0.32,0.34,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
7783,0.48,0.5,0.49,0.47,0.31,0.69,0.3,0.35,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.31
7784,0.48,0.5,0.49,0.47,0.31,0.7,0.28,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.31,0.31,0.31
7785,0.48,0.5,0.49,0.46,0.31,0.7,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7786,0.48,0.5,0.49,0.47,0.31,0.71,0.33,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
7787,0.48,0.5,0.49,0.46,0.31,0.72,0.3,0.28,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.29,0.29
7788,0.48,0.5,0.49,0.46,0.31,0.72,0.3,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.28
7789,0.48,0.5,0.49,0.45,0.31,0.73,0.22,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.27,0.28,0.27,0.28
7790,0.48,0.5,0.49,0.47,0.31,0.73,0.3,0.29,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.27
7791,0.48,0.5,0.49,0.46,0.31,0.74,0.22,0.28,0.26,0.25,0.25,0.25,0.26,0.25,0.25,0.26,0.26,0.27
7792,0.48,0.5,0.49,0.49,0.31,0.74,0.27,0.25,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26
7793,0.48,0.5,0.49,0.48,0.31,0.75,0.32,0.25,0.26,0.24,0.24,0.24,0.25,0.24,0.24,0.25,0.25,0.26
7794,0.48,0.5,0.49,0.48,0.31,0.75,0.29,0.23,0.26,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.25,0.25
7795,0.47,0.5,0.49,0.47,0.31,0.76,0.27,0.23,0.26,0.23,0.24,0.24,0.24,0.24,0.23,0.24,0.25,0.25
7796,0.47,0.5,0.49,0.47,0.31,0.76,0.33,0.22,0.25,0.23,0.23,0.23,0.23,0.23,0.23,0.24,0.24,0.24
7797,0.47,0.5,0.49,0.46,0.31,0.76,0.2,0.23,0.24,0.22,0.22,0.23,0.23,0.23,0.22,0.24,0.24,0.24
7798,0.47,0.5,0.49,0.46,0.31,0.77,0.24,0.24,0.23,0.22,0.22,0.22,0.23,0.22,0.22,0.23,0.23,0.24
7799,0.48,0.5,0.49,0.46,0.31,0.77,0.24,0.25,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.23
7800,0.47,0.5,0.49,0.46,0.31,0.77,0.24,0.23,0.22,0.21,0.22,0.22,0.22,0.21,0.21,0.22,0.23,0.23
7801,0.47,0.5,0.49,0.46,0.31,0.78,0.2,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.23,0.23,0.23
7802,0.48,0.5,0.49,0.46,0.31,0.78,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.23,0.22,0.23
7803,0.47,0.5,0.49,0.46,0.31,0.78,0.26,0.22,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.23,0.22,0.23
7804,0.48,0.5,0.49,0.46,0.31,0.78,0.22,0.21,0.21,0.2,0.2,0.2,0.21,0.2,0.2,0.21,0.22,0.22
7805,0.48,1.0,0.49,0.53,0.31,0.77,0.33,0.21,0.22,0.2,0.2,0.2,0.21,0.2,0.2,0.23,0.22,0.24
7806,0.47,1.0,0.49,0.76,0.31,0.73,0.22,0.25,0.23,0.2,0.2,0.2,0.21,0.2,0.2,0.25,0.22,0.28
7807,0.48,0.5,0.49,0.46,0.31,0.79,0.22,0.21,0.21,0.2,0.2,0.2,0.21,0.2,0.2,0.21,0.21,0.22
7808,0.48,0.5,0.49,0.46,0.31,0.79,0.19,0.2,0.21,0.19,0.2,0.2,0.21,0.2,0.2,0.21,0.21,0.22
7809,0.48,0.5,0.49,0.46,0.31,0.79,0.27,0.2,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.22
7810,0.47,0.5,0.49,0.46,0.31,0.79,0.2,0.22,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.21,0.21,0.22
7811,0.47,0.5,0.49,0.46,0.31,0.79,0.18,0.22,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.22
7812,0.47,0.5,0.49,0.46,0.31,0.79,0.23,0.19,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.21
7813,0.47,0.5,0.49,0.45,0.31,0.79,0.17,0.19,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.21,0.21,0.21
7814,0.47,0.5,0.49,0.47,0.31,0.8,0.22,0.21,0.21,0.18,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.21
7815,0.48,0.5,0.49,0.45,0.31,0.79,0.26,0.19,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.21,0.21,0.22
7816,0.48,0.5,0.49,0.46,0.31,0.8,0.25,0.17,0.21,0.18,0.19,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7817,0.48,0.5,0.49,0.47,0.31,0.8,0.24,0.19,0.21,0.18,0.19,0.19,0.2,0.19,0.18,0.2,0.2,0.21
7818,0.47,0.5,0.49,0.46,0.31,0.8,0.25,0.18,0.21,0.18,0.18,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7819,0.47,0.5,0.49,0.45,0.31,0.8,0.25,0.22,0.21,0.18,0.19,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7820,0.48,0.5,0.49,0.47,0.31,0.8,0.36,0.22,0.21,0.18,0.18,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7821,0.48,0.5,0.49,0.46,0.31,0.8,0.28,0.2,0.21,0.18,0.18,0.18,0.19,0.18,0.18,0.2,0.2,0.21
7822,0.47,0.5,0.49,0.46,0.31,0.8,0.26,0.19,0.21,0.18,0.18,0.18,0.19,0.18,0.18,0.2,0.2,0.21
7823,0.47,0.5,0.49,0.46,0.31,0.8,0.29,0.2,0.21,0.18,0.18,0.18,0.19,0.18,0.18,0.2,0.2,0.21
7824,0.48,0.5,0.49,0.46,0.31,0.8,0.29,0.2,0.21,0.18,0.18,0.18,0.19,0.18,0.18,0.2,0.2,0.21
7825,0.48,0.5,0.49,0.45,0.31,0.8,0.22,0.19,0.21,0.18,0.18,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7826,0.48,0.5,0.49,0.46,0.31,0.8,0.21,0.21,0.21,0.18,0.18,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7827,0.47,0.5,0.49,0.46,0.31,0.8,0.2,0.2,0.21,0.18,0.18,0.18,0.2,0.18,0.18,0.2,0.2,0.21
7828,0.47,0.5,0.49,0.46,0.31,0.8,0.21,0.2,0.21,0.18,0.19,0.19,0.2,0.19,0.18,0.2,0.2,0.21
7829,0.47,0.5,0.49,0.46,0.31,0.8,0.23,0.19,0.21,0.18,0.19,0.19,0.2,0.19,0.18,0.2,0.21,0.21
7830,0.47,1.0,0.49,0.47,0.31,0.79,0.22,0.2,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.22
7831,0.48,0.5,0.49,0.46,0.31,0.79,0.2,0.18,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.21
7832,0.48,0.5,0.49,0.46,0.31,0.79,0.17,0.2,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.21
7833,0.47,0.5,0.49,0.47,0.31,0.79,0.23,0.2,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.21
7834,0.47,0.5,0.49,0.46,0.31,0.79,0.26,0.2,0.21,0.19,0.2,0.19,0.2,0.19,0.19,0.21,0.21,0.22
7835,0.47,0.5,0.49,0.46,0.31,0.79,0.25,0.21,0.21,0.19,0.2,0.2,0.21,0.2,0.2,0.21,0.21,0.22
7836,0.47,0.5,0.49,0.47,0.31,0.79,0.27,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.2,0.21,0.22,0.22
7837,0.48,0.5,0.49,0.46,0.31,0.78,0.23,0.19,0.21,0.2,0.21,0.21,0.21,0.21,0.2,0.22,0.22,0.23
7838,0.48,0.5,0.49,0.46,0.31,0.78,0.23,0.2,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.22,0.22,0.23
7839,0.48,0.5,0.49,0.46,0.31,0.78,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.22,0.22,0.23
7840,0.47,0.5,0.49,0.47,0.31,0.77,0.26,0.23,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.23,0.23,0.23
7841,0.47,0.5,0.49,0.46,0.31,0.77,0.23,0.27,0.22,0.22,0.22,0.22,0.23,0.22,0.22,0.23,0.23,0.24
7842,0.48,0.5,0.49,0.47,0.31,0.77,0.29,0.23,0.23,0.22,0.22,0.22,0.23,0.22,0.22,0.24,0.24,0.24
7843,0.48,0.5,0.49,0.46,0.31,0.76,0.24,0.24,0.25,0.23,0.23,0.23,0.23,0.23,0.23,0.25,0.24,0.25
7844,0.48,0.5,0.49,0.47,0.31,0.76,0.27,0.24,0.26,0.23,0.23,0.23,0.24,0.23,0.23,0.24,0.24,0.25
7845,0.48,0.5,0.49,0.46,0.31,0.75,0.3,0.25,0.26,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.25,0.26
7846,0.48,0.5,0.49,0.47,0.31,0.75,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26
7847,0.48,0.5,0.49,0.47,0.31,0.74,0.28,0.27,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.27
7848,0.48,0.5,0.55,0.47,0.31,0.73,0.38,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.27
7849,0.48,0.5,0.49,0.46,0.31,0.73,0.41,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.27,0.28
