time,sensor0,sensor1,sensor2,sensor32,sensor33,sensor34
48337,48.78472,51.47569,44.70486069,44.01041,29.6875,77.34375
48338,48.78472137,51.43229,44.70486069,44.01041,30.46875,76.5625
48339,48.78472,51.43228912,44.70486069,43.48958,31.77083,75.78125
48340,48.69791,51.43228912,44.70486069,42.96875,32.55208,74.73958
48341,48.69791412,51.43229,44.70486069,42.1875,32.8125,73.95833
48342,48.69791412,51.30208,44.70486069,42.70833,33.59375,72.91666
48343,48.69791,51.43229,44.70486,42.70833,32.8125,71.61458
48344,48.65451,51.38889,44.74826,42.70833,31.77083,70.57291
48345,48.65451,51.30208,44.7482605,41.92708,31.25,72.13541
48346,48.61111,51.38889,44.7482605,42.1875,30.98958,75.52083
48347,48.61111069,51.25868,44.7482605,42.1875,30.46875,77.08333
48348,48.61111,51.30208,44.7482605,41.92708,30.46875,77.08333
48349,48.56771,51.25868,44.7482605,42.1875,31.25,76.5625
48350,48.56770706,51.30208,44.7482605,42.1875,32.29166,75.52083
48351,48.56771,51.25868,44.74826,42.1875,32.8125,74.47916
48352,48.4809,51.25867844,44.79166,42.70833,32.55208,74.47916
48353,48.4809,51.25867844,44.79166412,42.70833,31.77083,75.52083
48354,48.4375,51.25867844,44.79166412,42.70833,31.77083,77.86458
48355,48.4375,51.25868,44.79166412,42.96875,32.55208,78.64583
48356,48.4375,51.21527,44.79166412,43.22916,32.8125,77.34375
48357,48.3941,51.30208,44.79166412,43.48958,32.8125,75.52083
48358,48.39409637,51.30208206,44.79166412,44.27083,32.8125,74.21875
48359,48.39409637,51.30208,44.79166412,44.53125,33.59375,72.91666
48360,48.39409637,51.38889,44.79166412,44.79166,33.07291,72.65625
48361,48.35069,51.38889,44.87847,43.48958,32.29166,76.82291
48362,48.35069,51.38889,44.87847,43.48958,32.29166,76.82291
48363,48.35069275,51.3888855,44.87847137,43.22916,31.51042,76.04166
48364,48.35069275,51.3888855,44.87847137,42.70833,30.46875,76.5625
48365,48.35069,51.3888855,44.87847137,41.66666,30.46875,77.86458
48366,48.26389,51.38889,44.87847137,40.88541,31.51042,79.6875
48367,48.2638855,51.43229,44.87847137,41.66666,31.51042,87.7083265
48368,48.2638855,51.43228912,44.87847137,41.66666,31.77083,88.57811782500002
48369,48.2638855,51.43229,44.87847137,41.40625,31.77083,88.87941921625
48370,48.2638855,51.38889,44.87847137,42.1875,31.77083,88.80516267706251
48371,48.2638855,51.43229,44.87847137,44.01041,31.77083,88.62302731091563
48372,48.2638855,51.43229,44.87847,44.79166,32.29166,88.3015731764614
48373,48.2638855,51.47569,44.92188,45.3125,31.77083,88.08123633528447
48374,48.2638855,51.47569275,44.921875,45.57291,32.29166,87.9149866520487
48375,48.2638855,51.47569,44.921875,45.83333,33.841142999999995,87.92271548465114
48376,48.26389,51.43229,44.921875,45.83333,33.944658149999995,87.96989325888369
48377,48.22049,51.43229,44.921875,46.09375,33.871057557499995,94.01041
48378,48.26389,51.47569,44.921875,46.875,33.767734935375,90.88541
48379,48.22049,51.47569275,44.921875,47.13541,33.55508018214375,87.76041
48380,48.26389,51.47569,44.921875,47.13541,33.344813691250934,85.67708
48381,48.2638855,51.5191,44.921875,47.39583,33.13705487581349,84.375
48382,48.2638855,51.43229,44.921875,47.91666,32.90588711960417,84.375
48383,48.2638855,51.47569,44.921875,47.39583,32.624098975584374,84.89583
48384,48.2638855,51.47569,44.921875,47.39583,32.406345924363585,87.5
48385,48.2638855,51.38889,44.921875,46.875,33.07291,88.80208
48386,48.2638855,51.43229,44.921875,46.61458,32.29166,88.28125
48387,48.2638855,51.43229,44.921875,46.61458,32.29166,88.28125
48388,48.2638855,51.47569,44.92188,50.052079,31.25,82.29166
48389,48.2638855,51.38889,44.921875,51.82291,30.98958,78.64583
48390,48.2638855,51.47569,44.921875,53.38541,30.46875,75.26041
48391,48.2638855,51.43229,44.921875,54.42708,30.20833,70.57291
48392,48.2638855,51.43228912,44.921875,54.94791,29.94792,67.70833
48393,48.26389,51.43228912,44.921875,54.94791,29.94792,66.92708
48394,48.35069,51.43228912,44.921875,54.42708,29.6875,66.92708
48395,48.35069275,51.43228912,44.921875,53.38541,29.6875,66.14583
48396,48.35069275,51.43228912,44.921875,52.34375,29.6875,65.625
48397,48.35069275,51.43229,44.921875,51.30208,29.94792,65.625
48398,48.35069275,51.38889,44.921875,50.78125,30.20833,65.10416
48399,48.35069275,51.3888855,44.921875,50.78125,30.20833,65.10416
48400,48.35069275,51.38889,44.921875,49.73958,30.20833,63.54166
48401,48.35069275,51.43229,44.921875,49.73958,29.94792,60.41666
48402,48.35069275,51.38889,44.921875,50.52083,29.94792,58.33333
48403,48.35069275,51.3888855,44.92188,50.78125,30.20833,60.15625
48404,48.35069,51.3888855,44.921875,50.78125,30.20833,63.80208
48405,48.3941,51.3888855,44.921875,50.78125,29.94792,65.625
48406,48.39409637,51.3888855,44.921875,49.47916,30.20833,67.96875
48407,48.39409637,51.3888855,44.921875,48.17708,31.25,72.65625
48408,48.39409637,51.38889,44.921875,47.39583,31.77083,77.34375
48409,48.39409637,51.30208,44.921875,46.875,31.77083,79.94791
48410,48.39409637,51.30208,44.921875,46.3411435,31.51042,80.98958
48411,48.39409637,51.38889,44.921875,46.210284175,30.98958,83.33333
48412,48.39409637,51.38889,44.921875,46.046840383749995,30.20833,85.15625
48413,48.39409637,51.30208,44.921875,45.8882449029375,29.6875,84.63541
48414,48.3941,51.30208206,44.921875,45.70869864808437,29.6875,83.85416
48415,48.4375,51.30208206,44.921875,45.507154580488596,29.6875,79.94791
48416,48.4375,51.30208,44.921875,45.282512309513024,29.6875,75.52083
48417,48.4375,51.38889,44.921875,45.08570092498867,30.46875,74.21875
48418,48.4375,51.25868,44.92188,44.53125,31.25,74.21875
48419,48.4375,51.30208,44.921875,45.3125,31.25,77.08333
48420,48.4375,51.25868,44.921875,45.57291,31.25,81.25
48421,48.4375,51.30208206,44.921875,44.27083,30.98958,87.23958
48422,48.4375,51.30208206,44.921875,44.27083,30.98958,87.23958
48423,48.4375,51.30208206,44.921875,43.22916,30.98958,87.5
48424,48.4375,51.30208,44.921875,42.96875,30.46875,87.5
48425,48.4375,51.25868,44.921875,42.96875,31.25,89.0625
48426,48.4375,51.25868,44.921875,42.1875,31.51042,89.58333
48427,48.4375,51.30208,44.921875,41.66666,31.25,85.9375
48428,48.4375,51.25868,44.921875,41.92708,31.51042,84.375
48429,48.4375,51.30208,44.921875,42.96875,31.51042,85.67708
48430,48.4375,51.30208,44.921875,43.22916,31.51042,87.5
48431,48.4375,51.25868,44.921875,42.70833,32.55208,89.84375
48432,48.4809,51.25868,44.921875,41.92708,33.07291,92.44791
48433,48.4375,51.30208,44.921875,41.40625,33.07291,95.05208
48434,48.4809,51.30208206,44.921875,42.1875,33.59375,94.27083
48435,48.4375,51.30208,44.921875,42.70833,34.89583,90.88541
48436,48.4809,51.25868,44.92188,42.96875,35.67708,87.23958
48437,48.48089981,51.30208,44.921875,43.22916,35.41666,86.19791
48438,48.48089981,51.30208,44.921875,42.96875,34.11458,85.15625
48439,48.48089981,51.38889,44.921875,42.1875,33.07291,83.85416
48440,48.48089981,51.30208,44.921875,42.70833,32.55208,82.29166
48441,48.48089981,51.38889,44.921875,43.22916,32.29166,79.94791
48442,48.48089981,51.30208,44.921875,44.01041,31.77083,78.125
48443,48.48089981,51.25868,44.921875,44.27083,31.51042,75.78125
48444,48.48089981,51.43229,44.92188,44.79166,31.51042,72.65625
48445,48.48089981,51.38889,44.87847,44.79166,31.25,69.53125
48446,48.48089981,51.3888855,44.87847137,44.79166,31.25,70.83333
48447,48.4809,51.38889,44.87847137,45.57291,30.98958,72.91666
48448,48.56771,51.43229,44.87847137,47.13541,31.25,75.52083
48449,48.56770706,51.43229,44.87847137,48.4375,31.51042,79.42708
48450,48.56770706,51.38889,44.87847137,49.21875,31.77083,81.25
48451,48.56770706,51.43228912,44.87847137,49.47916,31.77083,77.86458
48452,48.56770706,51.47569,44.87847137,50.0,31.77083,79.16666
48453,48.56770706,51.47569,44.87847137,50.78125,31.77083,88.97134750000001
48454,48.56770706,51.43229,44.87847,50.78125,31.51042,95.05208
48455,48.56770706,51.43228912,44.79166,50.0,31.51042,100.5208
48456,48.56770706,51.43229,44.79166412,49.47916,31.77083,105.7292
48457,48.56770706,51.47569,44.79166412,48.69791,32.29166,107.8125
48458,48.56770706,51.43229,44.79166412,47.39583,31.77083,105.4687
48459,48.56771,51.43229,44.79166412,47.39583,31.77083,105.4687
48460,48.61111,51.47569,44.79166412,45.83333,31.51042,107.2917
48461,48.56771,51.47569275,44.79166,46.09375,31.25,105.4687
48462,48.61111,51.47569275,44.74826,46.875,31.25,104.4271
48463,48.61111069,51.47569275,44.7482605,47.13541,31.51042,101.5625
48464,48.61111069,51.47569275,44.7482605,47.13541,31.77083,96.875
48465,48.61111069,51.47569275,44.7482605,47.13541,31.51042,92.76041049999999
48466,48.61111069,51.47569,44.7482605,46.875,31.25,88.28125
48467,48.61111069,51.43229,44.74826,46.875,32.29166,88.28125
48468,48.61111069,51.5191,44.70486,46.875,32.8125,86.45833
48469,48.61111069,51.5191,44.70486069,46.09375,32.8125,83.33333
48470,48.61111069,51.47569,44.70486069,45.83333,32.29166,79.42708
48471,48.61111069,51.6059,44.70486069,46.09375,32.29166,76.5625
48472,48.61111069,51.5191,44.70486069,46.61458,32.29166,73.4375
48473,48.61111069,51.51909637,44.70486,46.61458,31.77083,73.95833
48474,48.61111069,51.51909637,44.66146,46.875,31.51042,74.73958
48475,48.61111069,51.51909637,44.66145706,47.13541,31.51042,74.73958
48476,48.61111069,51.51909637,44.66145706,46.875,31.77083,74.73958
48477,48.61111,51.51909637,44.66145706,46.09375,32.55208,74.73958
48478,48.61111,51.51909637,44.66145706,45.83333,33.07291,74.73958
48479,48.65451,51.51909637,44.66146,45.57291,33.85416,75.52083
48480,48.6545105,51.51909637,44.57465,44.53125,33.85416,78.125
48481,48.6545105,51.51909637,44.57464981,44.01041,32.8125,79.6875
48482,48.6545105,51.51909637,44.57464981,44.01041,32.8125,79.6875
48483,48.6545105,51.5191,44.57464981,42.96875,31.848956500000007,85.15625
48484,48.6545105,51.6059,44.57464981,44.27083,30.46875,85.9375
48485,48.6545105,51.5191,44.57464981,47.1874965,30.98958,85.67708
48486,48.6545105,51.6059,44.57464981,48.69791,31.77083,83.59375
48487,48.6545105,51.6493,44.57465,49.73958,31.77083,82.29166
48488,48.6545105,51.5191,44.53125,50.52083,31.51042,80.98958
48489,48.6545105,51.6493,44.57465,50.0,31.25,82.29166
48490,48.6545105,51.6059,44.53125,49.47916,30.98958,83.59375
48491,48.6545105,51.60589981,44.53125,49.73958,30.46875,83.85416
48492,48.6545105,51.60589981,44.53125,49.47916,30.98958,82.55208
48493,48.6545105,51.6059,44.53125,49.21875,30.46875,80.98958
48494,48.6545105,51.6493,44.53125,48.69791,30.20833,79.16666
48495,48.6545105,51.6493,44.53125,48.69791,30.20833,77.08333
48496,48.65451,51.6059,44.53125,50.0,30.20833,74.47916
48497,48.6545105,51.60589981,44.53125,50.234370999999996,30.46875,74.73958
48498,48.6545105,51.6059,44.53125,49.99869405,31.51042,74.47916
48499,48.6545105,51.6493,44.53125,49.6080042525,31.77083,72.13541
48500,48.6545105,51.64930344,44.53125,49.236841965125,32.8125,69.01041
48501,48.6545105,51.64930344,44.53125,48.92524656338125,32.55208,66.40625
48502,48.6545105,51.64930344,44.53125,48.63713389155031,32.29166,64.84375
48503,48.6545105,51.6493,44.53125,49.73958,31.51042,66.14583
48504,48.6545105,51.69271,44.53125,48.69791,30.98958,70.57291
48505,48.6545105,51.6493,44.53125,47.91666,30.20833,75.52083
48506,48.65451,51.6493,44.53125,47.39583,29.94792,77.86458
48507,48.69791,51.69271,44.53125,46.875,29.6875,77.34375
48508,48.69791412,51.6493,44.53125,46.09375,29.6875,76.04166
48509,48.69791412,51.69271,44.53125,46.61458,29.6875,74.47916
48510,48.69791412,51.6493,44.53125,47.13541,29.16667,72.91666
48511,48.69791412,51.69271,44.53125,47.13541,28.90625,71.61458
48512,48.69791412,51.6493,44.53125,46.875,28.90625,71.61458
48513,48.69791412,51.69271,44.53125,46.61458,28.90625,71.35416
48514,48.69791412,51.69271,44.53125,46.09375,29.16667,70.05208
48515,48.69791412,51.73611,44.53125,46.09375,29.16667,69.27083
48516,48.69791412,51.69271,44.53125,46.09375,29.16667,68.75
48517,48.69791412,51.69271,44.53125,45.83333,29.6875,69.01041
48518,48.69791412,51.73611,44.53125,45.57291,29.16667,71.35416
48519,48.69791412,51.73611069,44.53125,44.53125,29.6875,72.65625
48520,48.69791412,51.73611,44.53125,44.53125,29.94792,73.17708
48521,48.69791412,51.69271,44.53125,44.53125,30.20833,72.13541
48522,48.69791,51.69270706,44.57465,45.3125,30.46875,70.05208
48523,48.69791412,51.69271,44.57464981,46.61458,30.98958,68.22916
48524,48.69791412,51.73611,44.57464981,47.13541,30.98958,66.92708
48525,48.69791412,51.73611069,44.57464981,48.4375,30.46875,67.70833
48526,48.69791412,51.73611,44.57464981,49.73958,30.46875,66.92708
48527,48.69791412,51.82291,44.57464981,50.52083,30.46875,65.625
48528,48.69791412,51.69271,44.57464981,50.78125,30.46875,64.84375
48529,48.69791412,51.73611,44.57464981,50.78125,30.46875,63.54166
48530,48.69791,51.82291,44.57464981,50.52083,30.20833,62.5
48531,48.78472,51.82291,44.57464981,50.0,30.46875,61.71875
48532,48.78472137,51.86632,44.57464981,49.47916,30.98958,61.71875
48533,48.78472137,51.82291,44.57464981,49.47916,30.98958,63.02083
48534,48.78472137,51.82291,44.57464981,49.21875,30.98958,66.92708
48535,48.78472137,51.73611,44.57464981,48.17708,31.25,71.35416
48536,48.78472137,51.82291,44.57464981,48.4375,31.51042,74.21875
48537,48.78472137,51.82291412,44.57465,48.69791,32.29166,75.52083
48538,48.78472137,51.82291412,44.57464981,49.47916,32.29166,74.73958
48539,48.78472137,51.82291412,44.57464981,50.0,31.77083,74.73958
48540,48.78472137,51.82291,44.57464981,50.0,31.77083,74.73958
48541,48.78472137,51.82291,44.57464981,50.755205000000004,31.067705500000006,77.08333
48542,48.78472137,51.82291,44.57464981,52.34375,30.20833,77.08333
48543,48.78472137,51.82291412,44.57464981,52.60416,30.20833,75.52083
48544,48.78472137,51.82291412,44.57464981,52.34375,30.46875,72.65625
48545,48.78472137,51.82291412,44.57464981,51.82291,30.98958,69.27083
48546,48.78472137,51.82291412,44.57464981,51.04166,30.98958,67.70833
48547,48.78472137,51.82291,44.57464981,51.30208,30.98958,65.625
48548,48.78472137,51.86632,44.57464981,51.30208,30.98958,66.40625
48549,48.78472137,51.86631775,44.57464981,51.80859025000001,30.98958,71.61458
48550,48.78472137,51.86631775,44.57464981,53.64583,30.98958,75.26041
48551,48.78472137,51.86632,44.57464981,53.90625,30.98958,76.82291
48552,48.78472,51.82291,44.57464981,53.38541,31.25,77.08333
48553,48.82813,51.82291412,44.57465,52.60416,31.25,74.73958
48554,48.828125,51.82291412,44.53125,51.30208,31.51042,72.65625
48555,48.828125,51.82291,44.53125,51.30208,31.51042,72.65625
48556,48.828125,51.86632,44.53125,50.52083,31.77083,74.21875
48557,48.828125,51.86632,44.53125,50.78125,31.51042,74.73958
48558,48.828125,51.90972,44.53125,51.82291,31.25,75.26041
48559,48.828125,51.86632,44.53125,52.60416,30.98958,75.52083
48560,48.828125,51.90972,44.53125,53.64583,30.46875,74.47916
48561,48.828125,51.86631775,44.48785,53.528642000000005,30.20833,71.61458
48562,48.828125,51.82291,44.48784637,53.249345100000006,29.94792,70.05208
48563,48.828125,51.86631775,44.48784637,52.86493785500001,29.6875,71.61458
48564,48.828125,51.90972,44.48784637,52.448289247750004,29.6875,75.52083
48565,48.828125,51.86632,44.48784637,52.101953710137515,29.16667,77.86458
48566,48.828125,51.86632,44.48784637,51.75132239564438,29.6875,78.64583
48567,48.828125,51.90972,44.48784637,51.47430551542659,29.6875,77.34375
48568,48.82813,51.86632,44.48785,51.24854179119792,29.94792,73.95833
48569,48.828125,51.90972,44.44444,53.125,29.94792,69.27083
48570,48.828125,51.90972137,44.44444275,52.08333,29.94792,64.84375
48571,48.828125,51.90972,44.44444275,50.52083,30.20833,61.71875
48572,48.828125,51.95312,44.44444275,50.58766228075782,30.20833,61.19791
48573,48.82813,51.90972,44.44444275,50.532703139795714,30.98958,63.80208
48574,48.87152,51.95312,44.44444275,50.54629990403549,31.25,75.8854135
48575,48.87152481,51.90972,44.44444275,50.46422143684977,31.51042,77.15364267499999
48576,48.87152481,51.90972137,44.44444275,50.34327232318539,31.77083,78.17278080874999
48577,48.87152481,51.90972,44.44444275,49.73958,32.29166,79.21683784918748
48578,48.87152481,51.95312,44.44444,50.52083,33.07291,82.55208
48579,48.87152481,51.90972,44.35764,50.52083,33.85416,79.42708
48580,48.87152481,51.95312,44.3576355,50.0,33.85416,78.38541
48581,48.87152481,51.90972,44.3576355,50.0,33.59375,77.34375
48582,48.87152481,51.90972137,44.3576355,50.0,33.07291,81.77083
48583,48.87152481,51.90972,44.3576355,50.0,33.07291,81.77083
48584,48.87152481,51.95312,44.35764,48.17708,32.8125,89.01100974164689
48585,48.87152481,51.95312119,44.31424,47.13541,32.55208,88.65166455372922
48586,48.87152481,51.95312119,44.31423569,46.09375,32.29166,87.87240114766567
48587,48.87152481,51.95312119,44.31423569,44.79166,32.55208,86.87300616461145
48588,48.87152481,51.95312119,44.31423569,44.79166,33.07291,85.81050208038266
48589,48.87152,51.95312119,44.31424,44.79166,32.8125,84.5281131844018
48590,48.87152481,51.95312,44.27083,44.79166,32.8125,83.49410284362189
48591,48.87152481,52.03993,44.27083206,45.3125,32.55208,82.79901698580298
48592,48.87152,51.95312,44.27083206,46.875,32.29166,86.97916
48593,48.91493,51.95312,44.27083206,48.1770805,32.29166,81.77083
48594,48.91492844,52.03993,44.27083,50.0,32.29166,78.64583
48595,48.91492844,52.03993,44.22743,50.78125,32.29166,78.38541
48596,48.91492844,51.95312,44.22742844,51.04166,32.55208,79.42708
48597,48.91492844,51.95312119,44.22742844,50.52083,33.07291,80.46875
48598,48.91492844,51.95312,44.22742844,49.21875,32.8125,78.125
48599,48.91492844,52.08333,44.22742844,49.47916,32.55208,76.04166
48600,48.91493,51.95312,44.22743,50.52083,32.55208,77.34375
48601,49.00173569,52.08333,44.140625,50.0,33.59375,80.88473934929014
48602,49.00173569,52.08333,44.140625,50.0,33.59375,85.9375
48603,49.00173569,52.03993,44.140625,48.69791,33.85416,85.15625
48604,49.00173569,52.08333,44.14063,47.91666,33.85416,84.375
48605,49.00173569,52.03993,44.09722,48.4375,34.700516705999995,83.07291
48606,49.00173569,52.03993,44.09722137,48.69791,34.755855541299994,83.07291
48607,49.00173569,52.08333,44.09722137,48.4375,34.683752921365,82.29166
48608,49.00173569,52.08333,44.09722137,47.91666,34.55596156743324,79.42708
48609,49.00173569,52.12674,44.09722,48.17708,35.67708,75.26041
48610,49.00173569,52.12674,44.05382,48.4375,35.41666,73.17708
48611,49.00173569,52.08333,44.05381775,48.4375,36.19791,71.35416
48612,49.00173569,52.08333206,44.05381775,48.4375,36.19791412,68.75
48613,49.00174,52.08333,44.05382,48.4375,36.19791,68.75
48614,49.04514,52.12674,44.01041,47.13541,35.15625,66.92708
48615,49.0451355,52.08333,44.01041412,46.09375,34.375,65.625
48616,49.0451355,52.12674,44.01041412,46.09375,34.11458206,66.40625
48617,49.0451355,52.17014,44.01041412,45.83333,33.85416,64.32291
48618,49.0451355,52.12674,44.01041,47.278643,33.59375,62.76041
48619,49.0451355,52.12673569,43.92361,47.01236715,33.07291,64.0625
48620,49.0451355,52.12673569,43.92361069,46.66767300750001,32.8125,86.1197905
48621,49.0451355,52.12674,43.92361069,46.344806657875,32.55208206,86.97916
48622,49.0451355,52.17014,43.92361069,47.91666,32.29166,89.761720025
48623,49.0451355,52.17014,43.92361069,46.61458,31.77083,90.55189102624999
48624,49.04514,52.12674,43.92361,45.57291,31.77083206,90.74354707756248
48625,49.08854,52.17014,43.88021,44.79166,31.77083206,90.63228543144062
48626,49.08853912,52.1701355,43.88020706,44.27083,31.77083,90.38525220301264
48627,49.08853912,52.17014,43.88020706,44.01041,31.51042,90.13888781316328
48628,49.08853912,52.25694,43.88020706,43.48958,31.77083,89.97135470382146
48629,49.08853912,52.17014,43.88020706,44.27083,31.77083206,90.06888243901254
48630,49.08853912,52.1701355,43.88020706,45.3125,31.77083,90.36659706096317
48631,49.08853912,52.1701355,43.88021,45.83333,32.29166,89.74560238901132
48632,49.08853912,52.17014,43.92361,46.61458,32.29166412,95.3125
48633,49.08853912,52.12674,43.92361069,47.39583,32.29166,91.14583
48634,49.08853912,52.25694,43.92361069,48.69791,31.77083,87.5
48635,49.08853912,52.17014,43.92361069,49.73958,31.77083,85.15625
48636,49.08853912,52.17014,43.92361069,50.78125,31.51042,86.19791
48637,49.08853912,52.12674,43.92361069,51.30208,31.77083,86.97916
48638,49.08853912,52.17014,43.92361069,51.30208,31.77083206,87.76041
48639,49.08853912,52.1701355,43.92361,51.04166,31.77083206,87.76041
48640,49.08854,52.1701355,44.01041,51.82291,31.77083206,87.5
48641,49.08853912,52.17014,44.01041412,52.34375,31.77083,90.10416
48642,49.08853912,52.25694,44.01041412,52.34375,32.29166,92.70833
48643,49.08854,52.25694,44.01041412,52.34375,32.29166412,92.70833
48644,49.13194,52.17014,44.01041412,53.125,32.29166,91.14583
48645,49.08854,52.25694,44.01041412,54.42708,31.77083,86.97916
48646,49.13194,52.25694,44.01041412,56.25,31.77083,83.85416
48647,49.13194275,52.17014,44.01041412,57.55208,31.51042,82.03125
48648,49.13194275,52.17014,44.01041412,58.33333,31.25,81.77083
48649,49.13194275,52.25694,44.01041412,58.33333,31.25,82.55208
48650,49.13194275,52.17014,44.01041412,58.59375,30.98958,82.03125
48651,49.13194275,52.17014,44.01041412,59.11458,30.98958,81.77083
48652,49.13194275,52.25694,44.01041412,59.63541,30.46875,83.33333
48653,49.13194275,52.25694275,44.01041412,59.63541,30.46875,84.63541
48654,49.13194275,52.25694275,44.01041412,58.85416,31.25,84.63541
48655,49.13194275,52.25694275,44.01041,57.8125,31.77083,83.85416
48656,49.13194275,52.25694275,44.01041412,56.51041,32.29166,85.15625
48657,49.13194275,52.25694275,44.01041412,56.51041,32.29166412,85.9375
48658,49.13194275,52.25694275,44.01041412,55.98958,32.29166412,84.63541
48659,49.13194275,52.25694,44.01041412,54.94791,32.29166,82.03125
48660,49.13194275,52.30035,44.01041412,55.20833,31.77083,77.34375
48661,49.13194275,52.30035,44.01041412,54.6875,31.77083,77.34375
48662,49.13194275,52.30035,44.01041412,54.6875,31.77083,77.34375
48663,49.13194275,52.25694,44.01041412,55.98958,32.29166,78.64583
48664,49.13194275,52.25694275,44.01041412,57.29166,33.59375,79.94791
48665,49.13194275,52.25694275,44.01041412,57.29166,33.59375,79.94791
48666,49.13194275,52.25694275,44.01041412,56.51041,34.89583,91.067703
48667,49.13194275,52.25694275,44.01041,55.72916,34.89583,91.02473415
48668,49.13194275,52.25694,44.05382,55.20833,34.375,90.28951235749999
48669,49.13194275,52.30035,44.05381775,55.72916,34.11458,88.94461497537499
48670,49.13194275,52.30034637,44.05381775,54.94791,33.59375,87.42830322414375
48671,49.13194275,52.30034637,44.05381775,54.6875,33.59375,85.99242588535093
48672,49.13194,52.30034637,44.05381775,54.6875,33.59375,84.56288217961848
48673,49.21875,52.30034637,44.05381775,53.64583,33.85416,83.03581928859941
48674,49.21875,52.30035,44.05381775,53.125,33.85416,81.75792325302938
48675,49.21875,52.25694,44.05381775,52.34375,33.85416,80.74165291568086
48676,49.21875,52.30035,44.05381775,51.30208,34.11458,85.67708
48677,49.21875,52.34375,44.05382,51.30208,34.11458,79.42708
48678,49.21875,52.34374619,44.09722,51.04166,34.11458,74.21875
48679,49.21875,52.34375,44.09722137,51.30208,33.85416,73.4375
48680,49.21875,52.30035,44.09722137,52.08333,33.85416,71.875
48681,49.21875,52.30034637,44.09722137,53.125,33.85416,69.53125
48682,49.21875,52.30034637,44.09722137,53.64583,33.85416,69.01041
48683,49.21875,52.30035,44.09722,53.64583,33.59375,67.96875
48684,49.21875,52.34375,44.14063,53.125,33.59375,70.83333
48685,49.21875,52.34374619,44.140625,52.34375,33.59375,71.61458
48686,49.21875,52.34374619,44.140625,51.30208,34.11458,71.61458
48687,49.21875,52.34374619,44.140625,50.52083,34.960933499999996,72.91666
48688,49.21875,52.34374619,44.140625,49.47916,34.847001174999995,72.91666
48689,49.21875,52.34374619,44.140625,49.21875,34.67528923375,70.83333
48690,49.21875,52.34374619,44.140625,48.4375,34.5080121954375,68.75
48691,49.21875,52.34374619,44.140625,48.17708,34.38445480520937,65.36458
48692,49.21875,52.34374619,44.140625,47.91666,35.67708,63.54166
48693,49.21875,52.34375,44.140625,48.17708,34.89583,64.0625
48694,49.21875,52.38715,44.140625,47.39583,34.375,66.40625
48695,49.26215,52.38715,44.140625,47.39583,34.11458,65.10416
48696,49.26214981,52.34375,44.140625,48.4375,33.85416,61.45833
48697,49.26214981,52.38715,44.140625,52.53905949999999,33.85416,61.19791
48698,49.26214981,52.34375,44.140625,54.42708,33.59375,64.0625
48699,49.26214981,52.38715,44.14063,56.25,33.85416,65.625
48700,49.26214981,52.38715,44.140625,56.51041,34.89583,66.40625
48701,49.26214981,52.34375,44.140625,56.25,34.89583,66.14583
48702,49.26214981,52.34374619,44.140625,57.03125,34.375,65.36458
48703,49.26214981,52.34374619,44.140625,57.55208,34.375,65.36458
48704,49.26214981,52.34375,44.140625,58.59375,34.11458,63.80208
48705,49.26214981,52.38715,44.14063,58.85416,33.85416,61.19791
48706,49.26214981,52.38715,44.09722,59.11458,33.85416,62.5
48707,49.26214981,52.34375,44.09722137,59.11458,33.59375,64.32291
48708,49.26215,52.38715,44.09722137,58.59375,33.59375,63.02083
48709,49.21875,52.34375,44.09722137,57.29166,33.07291,64.32291
48710,49.26215,52.38715,44.09722137,56.25,32.8125,64.0625
48711,49.26214981,52.34375,44.09722137,55.72916,32.8125,65.10416
48712,49.26214981,52.30035,44.09722,54.6875,33.07291,64.0625
48713,49.26214981,52.34375,44.05382,53.38541,33.59375,64.32291
48714,49.26214981,52.34375,44.05381775,52.08333,34.11458,64.84375
48715,49.26214981,52.38715,44.05381775,51.30208,35.15625,65.10416
48716,49.26214981,52.34375,44.05381775,50.52083,34.44010200000001,65.36458
48717,49.26214981,52.34375,44.05382,49.73958,34.274086600000004,64.0625
48718,49.26214981,52.30035,44.09722,49.21875,34.03466593,61.71875
48719,49.26214981,52.34375,44.09722137,48.69791,33.7962947265,62.23958
48720,49.26214981,52.34375,44.09722137,48.69791,33.598089462825,65.625
48721,49.26214981,52.30034637,44.09722137,49.21875,34.375,64.0625
48722,49.26214981,52.30034637,44.09722137,49.21875,34.375,64.0625
48723,49.26214981,52.30034637,44.09722,49.47916,34.11458,60.41666
48724,49.26214981,52.30035,44.14063,49.47916,33.59375,58.33333
48725,49.26214981,52.25694,44.140625,49.21875,32.8125,60.41666
48726,49.26214981,52.25694275,44.140625,49.21875,32.8125,62.76041
48727,49.26214981,52.25694275,44.14063,49.21875,32.55208,63.54166
48728,49.26214981,52.25694275,44.22743,48.4375,32.29166,63.80208
48729,49.26214981,52.25694,44.22742844,47.91666,31.51042,67.96875
48730,49.26215,52.30035,44.22742844,47.91666,31.25,69.67447500000002
48731,49.21875,52.25694,44.22742844,48.4375,30.98958,69.18684475
48732,49.26215,52.30035,44.22743,49.882809,30.98958,68.3102494875
48733,49.21875,52.17014,44.27083,51.04166,31.77083,67.259616461875
48734,49.21875,52.25694,44.27083206,51.04166,33.1249975,66.54707678496875
48735,49.21875,52.25694275,44.27083206,51.04166,33.14062237500001,66.3197431242172
